param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,2,2,low,50,1,28028.2759075851,28031.0383603142,0.101251807933295,28031.155015333,low,l028.png,28032.1730279623,NaN,28032.2049720722,28036.2380868153,0.200462096327101,50,42_50.jpg,28036.4713479754,28042.9713768699,NaN,28042.9876701401,0,0,3,42,same,42_50.jpg
1,2,2,high,150,6,28028.2759075851,28047.0208167482,4.0004785148958,28051.0372161451,high,h020.png,28052.0477985614,1.79991515271831,28052.0705736562,28056.1203011295,0.200459395906364,150,8_150_R.jpg,28056.3369382176,28062.8369660319,NaN,28062.8532574119,0,0,3,8,different,8_150_R.jpg
1,2,2,high,50,2,28028.2759075851,28066.8863329988,3.00041100433009,28069.9028061172,high,h004.png,28070.9123726346,3.39991369449126,28070.9360737043,28074.9859100046,0.700410788296722,50,31_50_R.jpg,28075.7024984851,28082.2025279197,3.38322805285497,28082.2187593502,0,0,3,31,different,31_50_R.jpg
1,2,2,low,100,3,28028.2759075851,28086.2685708067,1.30055920352606,28087.5851427065,low,l046.png,28088.5947664728,2.66660365680582,28088.6184300067,28092.6681979863,0.200473978187802,100,12_100.jpg,28092.8847902474,28099.3848142811,NaN,28099.4010972897,0,0,3,12,same,12_100.jpg
1,2,2,low,150,5,28028.2759075851,28103.4342606405,0.300951844983501,28103.7508954602,low,l001.png,28104.7614948892,1.54999265485094,28104.7841797898,28108.8339202252,0.401348969142418,150,31_150.jpg,28109.2672330173,28115.7673472452,1.66664875386414,28115.7835303382,0,0,3,31,same,31_150.jpg
1,2,2,low,50,1,28028.2759075851,28119.8333099297,4.00037616887857,28123.8497484826,low,l036.png,28124.8586587973,2.61657400616605,28124.8830230908,28128.9328272561,2.00034484397474,50,8_50_R.jpg,28130.9493284589,28137.44933548,1.91664578339623,28137.4656274,0,0,3,8,different,8_50_R.jpg
1,2,2,high,150,6,28028.2759075851,28141.5154434472,3.10046139421684,28144.6318719006,high,h029.png,28145.6410906035,2.61660101039161,28145.6652051079,28149.7149444631,3.10034365579122,150,12_150_R.jpg,28152.8314236844,28159.331427195,2.16657287198541,28159.3478373935,0,0,3,12,different,12_150_R.jpg
1,2,2,high,100,4,28028.2759075851,28163.3975316517,4.00039291149733,28167.4139116054,high,h044.png,28168.42352403,2.68323150939614,28168.4472264499,28172.4970068515,0.500329721606249,100,42_100.jpg,28173.0136185016,28179.5136209319,2.78316767140495,28179.5299798224,0,0,3,42,same,42_100.jpg
1,2,2,high,50,2,28028.2759075851,28183.5796927135,0.200339497136156,28183.7962987467,high,h015.png,28184.8050313735,2.8165473259869,28184.8296457261,28188.8793686088,0.300329667599726,50,3_50.jpg,28189.196007209,28195.69601342,2.16652858505404,28195.7123639392,0,0,3,3,same,3_50.jpg
1,2,2,high,150,6,28028.2759075851,28199.7620995138,1.90034252161058,28201.6785932634,high,h026.png,28202.6875851308,2.23326791109503,28202.7119424032,28206.7617006614,3.80035694186881,150,2_150_R.jpg,28210.5781640042,28217.0781731857,2.66660662727008,28217.0944521437,0,0,3,2,different,2_150_R.jpg
1,2,2,low,150,5,28028.2759075851,28221.1441998702,1.00043584821833,28222.1608517565,low,l002.png,28223.1698131091,2.34996073585353,28223.1941053014,28227.2438438464,0.300331557897152,150,3_150_R.jpg,28227.5604797463,28234.0604889277,NaN,28234.0768259448,0,0,3,3,different,3_150_R.jpg
1,2,2,high,150,6,28028.2759075851,28238.1098947807,3.00037130812052,28241.1264613337,high,h053.png,28242.1355814712,1.71661305427551,28242.1597318912,28246.209462335,0.600335014434677,150,4_150.jpg,28246.8261286957,28253.3261327463,2.80000858734275,28253.3423539152,0,0,3,4,same,4_150.jpg
1,2,2,low,150,5,28028.2759075851,28257.3921586207,3.10041359673778,28260.5086489137,low,l017.png,28261.5174139456,2.73322983513208,28261.5418919269,28265.591694202,0.700331935953727,150,10_150.jpg,28266.3083296698,28272.8083326402,2.51672101717486,28272.8245827037,0,0,3,10,same,10_150.jpg
1,2,2,high,100,4,28028.2759075851,28276.8744095526,1.0003424135939,28277.8910047301,high,h008.png,28278.9005833993,2.46663978846118,28278.9242517939,28282.9740176132,0.400340361273265,100,4_100.jpg,28283.3906563755,28289.8906631266,2.11666149985831,28289.9069302027,0,0,3,4,same,4_100.jpg
1,2,2,low,50,1,28028.2759075851,28293.95674706,2.40034981275312,28296.3733288434,low,l021.png,28297.3821100779,2.89992017550321,28297.4065378313,28301.4562944692,0.100333934267837,50,4_50_R.jpg,28301.5730043066,28308.0730218594,3.63316702330121,28308.0892497794,0,0,3,4,different,4_50_R.jpg
1,2,2,high,150,6,28028.2759075851,28312.2723389765,4.00033701274879,28316.2887707784,high,h011.png,28317.2982354898,2.34986487084825,28317.3221498929,28321.371850092,1.60032745325589,150,23_150.jpg,28322.9884024948,28329.4884073555,2.93324420138379,28329.5047303304,0,0,3,23,same,23_150.jpg
1,2,2,low,150,5,28028.2759075851,28333.5544696856,3.10034473595806,28336.6709821221,low,l037.png,28337.679459559,2.29994026665008,28337.7042669919,28341.7540449631,3.60032934354967,150,42_150_R.jpg,28345.370444792,28351.870451273,2.61659776988381,28351.8867510243,0,0,3,42,different,42_150_R.jpg
1,2,2,high,50,2,28028.2759075851,28355.9365349364,4.00034349376438,28359.9529969831,high,h052.png,28360.9627104034,2.11653836058395,28360.9863499035,28365.0360339,0.400341441443743,50,12_50_R.jpg,28365.4526721222,28371.9526796834,3.01656547282619,28371.9689775444,0,0,3,12,different,12_50_R.jpg
1,2,2,low,50,1,28028.2759075851,28376.0188249165,0.000465282828372438,28376.0354025412,low,l050.png,28377.043866746,1.71658172937532,28377.0687238667,28381.1184254159,0.2009484424525,50,33_50.jpg,28381.3350973394,28387.8351057107,2.56662374794905,28387.8513954704,0,0,3,33,same,33_50.jpg
1,2,2,low,50,1,28028.2759075851,28391.9012134079,3.10051108199332,28395.0176532031,low,l009.png,28396.0262626906,1.26658680616674,28396.0509985623,28400.1007044323,0.500339173086104,50,23_50.jpg,28400.6173020401,28407.117307441,1.98331759886787,28407.1336182639,0,0,3,23,same,23_50.jpg
1,2,2,high,50,2,28028.2759075851,28411.1834426824,4.00034133342342,28415.1998644928,high,h014.png,28416.2089052378,1.8499204995569,28416.2331661052,28420.2828757557,0.300329397556197,50,2_50_R.jpg,28420.5995788961,28427.0995832168,3.21658983064117,28427.1158049258,0,0,3,2,different,2_50_R.jpg
1,2,2,low,50,1,28028.2759075851,28431.165569935,0.000328101355989929,28431.1822490956,low,l005.png,28432.1909895537,1.84994453331819,28432.2155852734,28436.2653192278,0.700957083801768,50,20_50_R.jpg,28436.9819741386,28443.4819773791,3.78327082754913,28443.4981869362,0,0,3,20,different,20_50_R.jpg
1,2,2,high,150,6,28028.2759075851,28447.8313159376,1.70034651823516,28449.5478779539,high,h002.png,28450.5569057369,2.33328319548673,28450.5811657941,28454.6309383645,0.200335446505051,150,33_150.jpg,28454.8475857141,28461.3475946255,2.76657384413556,28461.3638932966,0,0,3,33,same,33_150.jpg
1,2,2,low,150,5,28028.2759075851,28465.4136475041,1.00033539249489,28466.4302985803,low,l054.png,28467.439087646,2.28332375583341,28467.4635329522,28471.5132898601,0.100342305577215,150,20_150_R.jpg,28471.62995163,28478.1299591912,NaN,28478.1462424699,0,0,3,20,different,20_150_R.jpg
1,2,2,low,100,3,28028.2759075851,28482.1793140062,1.00037778913247,28483.1959615719,low,l045.png,28484.2043863506,1.61659668971333,28484.22929991,28488.2790030796,2.00033593257831,100,35_100.jpg,28490.2956063583,28496.7956095988,2.18332791448483,28496.8118928775,0,0,3,35,same,35_100.jpg
1,2,2,high,50,2,28028.2759075851,28500.8616389837,0.000317839749186533,28500.8782703469,high,h041.png,28501.8870480708,1.89998363543782,28501.9115589972,28505.9613461499,1.60086240698365,50,10_50.jpg,28507.5779104345,28514.0779179957,2.39995771138274,28514.0942042448,0,0,3,10,same,10_50.jpg
1,2,2,high,100,4,28028.2759075851,28518.1440121908,1.90050373684426,28520.0605310543,high,h009.png,28521.0694654027,3.24985444721824,28521.0938693924,28525.1436057772,0.100334474351257,100,33_100_R.jpg,28525.2602678171,28531.7602713277,2.21661764499368,28531.7765600072,0,0,3,33,different,33_100_R.jpg
1,2,2,low,100,3,28028.2759075851,28535.8262677674,3.00041262458399,28538.8427716706,low,l015.png,28539.8515855802,2.19990823963963,28539.876124321,28543.9258320812,0.500330801776727,100,20_100_R.jpg,28544.4424809971,28550.9424831575,2.73328060307904,28550.9587699467,0,0,3,20,different,20_100_R.jpg
1,2,2,low,100,3,28028.2759075851,28555.0085144327,1.90036223469724,28556.9251037772,low,l014.png,28557.9337853661,1.61667959269107,28557.9583627229,28562.0081277322,4.60034311570416,100,31_100.jpg,28566.6245632066,28573.1245680674,2.78325570518427,28573.1408202912,0,0,3,31,same,31_100.jpg
1,2,2,low,100,3,28028.2759075851,28577.1906166253,4.00035240515717,28581.2070308745,low,l007.png,28582.2166578813,2.31655569729628,28582.2403813645,28586.2900861543,0.600335014438315,100,3_100_R.jpg,28586.9067333419,28593.4067392828,1.99995760336242,28593.4230341733,0,0,3,3,different,3_100_R.jpg
1,2,2,low,150,5,28028.2759075851,28597.4728221361,1.30035316127396,28598.7893775634,low,l034.png,28599.7978987471,2.11666095977125,28599.8226483909,28603.8724703791,0.400353053257277,150,35_150.jpg,28604.2890729557,28610.7890780865,2.19996467847159,28610.8053527238,0,0,3,35,same,35_150.jpg
1,2,2,high,100,4,28028.2759075851,28614.8551328554,1.80038043554669,28616.6717274388,high,h051.png,28617.6806110192,NaN,28617.7049682916,28621.7380484693,0.400163213547785,100,2_100_R.jpg,28622.1546950629,28628.6546977633,3.73312127814279,28628.6710145272,0,0,3,2,different,2_100_R.jpg
1,2,2,low,100,3,28028.2759075851,28632.9541281901,0.500331881947204,28633.470713106,low,l022.png,28634.4789059184,3.94973217207735,28634.5040984315,28639.0037336044,0.100181630430598,100,23_100_R.jpg,28639.1204264291,28645.6204312899,1.89995096032362,28645.636691885,0,0,3,23,different,23_100_R.jpg
1,2,2,high,100,4,28028.2759075851,28649.6865046917,0.300380975630105,28650.0031206084,high,h017.png,28651.0117706023,1.94987610460521,28651.0364827103,28655.086174268,0.600686069385119,100,10_100_R.jpg,28655.7028203754,28662.202823616,2.89986886747283,28662.2190912322,0,0,3,10,different,10_100_R.jpg
1,2,2,high,50,2,28028.2759075851,28666.2688743342,1.30033101781009,28667.5854594661,high,h049.png,28668.5939044979,2.18320018449231,28668.6187991544,28672.6684947628,0.700206096254988,50,35_50.jpg,28673.385151834,28679.8851575049,2.83320218280278,28679.9014275514,0,0,3,35,same,35_50.jpg
1,2,2,high,100,4,28028.2759075851,28683.9511995818,1.20036785157572,28685.1677888723,high,h028.png,28686.1763443514,1.56653976480447,28686.2011420628,28690.2508546838,3.40025043720016,100,8_100.jpg,28693.6673430325,28700.1673503237,2.2999081316193,28700.1836176698,0,0,3,8,same,8_100.jpg
